YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1991,KANCHEEPURAM,PATTABIRAMAN C.P.,W,ADMK,M,66429,178367,120993,118566
1991,KANCHEEPURAM,MURUGESAN P.,N,DMK,M,39163,178367,120993,118566
1991,KANCHEEPURAM,CHAKKARAVARTHI NAYAGAR G.,N,PMK,M,10360,178367,120993,118566
1991,KANCHEEPURAM,GEVARCHAND A.,N,JP,M,828,178367,120993,118566
1991,KANCHEEPURAM,]GOVINDARAJAN M.,N,BJP,M,777,178367,120993,118566
1991,KANCHEEPURAM,KRISHNAMURTHY A.,N,IND,M,205,178367,120993,118566
1991,KANCHEEPURAM,BAKTHAVATSALAM T.,N,IND,M,155,178367,120993,118566
1991,KANCHEEPURAM,CHITHARANJAN DAS S.,N,IND,M,113,178367,120993,118566
1991,KANCHEEPURAM,GAFFAR A.,N,IND,M,92,178367,120993,118566
1991,KANCHEEPURAM,NEELAGANDAN E.,N,IND,M,89,178367,120993,118566
1991,KANCHEEPURAM,PONNAMBALAM S.,N,IND,M,79,178367,120993,118566
1991,KANCHEEPURAM,KRISHNAN K.,N,IND,M,79,178367,120993,118566
1991,KANCHEEPURAM,SHUNMUGAM S.,N,IND,M,77,178367,120993,118566
1991,KANCHEEPURAM,VISWANATHAN R.,N,IND,M,46,178367,120993,118566
1991,KANCHEEPURAM,KARUNAKARAN R.K.,N,IND,M,39,178367,120993,118566
1991,KANCHEEPURAM,THANIGAI ARASU P.,N,IND,M,35,178367,120993,118566
1991,SRIPERUMBUDUR,POLUR VARADHAN,W,INC,M,63656,160453,108104,104448
1991,SRIPERUMBUDUR,GODANDAM E.,N,DMK,M,31220,160453,108104,104448
1991,SRIPERUMBUDUR,MANOGARAN S.,N,PMK,M,8752,160453,108104,104448
1991,SRIPERUMBUDUR,BALU G.,N,AMI,M,454,160453,108104,104448
1991,SRIPERUMBUDUR,RAGHU M.,N,TMM,M,366,160453,108104,104448
1991,POONAMALLEE,D. SUDARSANAM,W,INC,M,68392,212565,126397,123225
1991,POONAMALLEE,D. RAJARATHANAM,N,DMK,M,44240,212565,126397,123225
1991,POONAMALLEE,R.K. KOTHANDAN,N,PMK,M,7544,212565,126397,123225
1991,POONAMALLEE,V. SAMPATH,N,BJP,M,1866,212565,126397,123225
1991,POONAMALLEE,D. KUMAR,N,TMM,M,302,212565,126397,123225
1991,POONAMALLEE,M. GNANASEKAR,N,JP,M,259,212565,126397,123225
1991,POONAMALLEE,D. SAGARIYA,N,BSP,M,238,212565,126397,123225
1991,POONAMALLEE,S. NATARAJAN,N,IND,M,163,212565,126397,123225
1991,POONAMALLEE,S. MURUGANANDAM,N,IND,M,132,212565,126397,123225
1991,POONAMALLEE,C. VENKATARAMAN,N,IND,M,89,212565,126397,123225
1991,TIRUVALLUR,SAKKUBAI DEVARAJ D.,W,ADMK,F,54267,152972,99876,95353
1991,TIRUVALLUR,SUBRAMANI C.,N,DMK,M,27847,152972,99876,95353
1991,TIRUVALLUR,ARUMUGAM S.,N,PMK,M,5795,152972,99876,95353
1991,TIRUVALLUR,BASKAR J.,N,IND,M,3915,152972,99876,95353
1991,TIRUVALLUR,LOGANATHAN M.,N,BJP,M,2038,152972,99876,95353
1991,TIRUVALLUR,SAGUNTHALA V.,N,IND,F,335,152972,99876,95353
1991,TIRUVALLUR,SAGARIYA D.,N,IND,M,245,152972,99876,95353
1991,TIRUVALLUR,JAYASANKAR S.,N,AMI,M,235,152972,99876,95353
1991,TIRUVALLUR,DAVID D.,N,BSP,M,156,152972,99876,95353
1991,TIRUVALLUR,SHIK MOHAMMED K.,N,ICS(SCS),M,155,152972,99876,95353
1991,TIRUVALLUR,PATTAMMAL K.,N,IND,F,134,152972,99876,95353
1991,TIRUVALLUR,RAMAN K.,N,IND,M,111,152972,99876,95353
1991,TIRUVALLUR,DAMODARAN P.,N,IND,M,62,152972,99876,95353
1991,TIRUVALLUR,JANARTHANAN A.B.,N,IND,M,58,152972,99876,95353
1991,TIRUTTANI,RASANBABU ALIAS THANIGAI BABU K.,W,ADMK,M,50037,153507,100112,94046
1991,TIRUTTANI,CHINRAJEEVULU NAIDU C.,N,JD,M,27845,153507,100112,94046
1991,TIRUTTANI,MURTHY E.,N,PMK,M,12808,153507,100112,94046
1991,TIRUTTANI,THULLUKKANAM NAIDU V.,N,IND,M,1820,153507,100112,94046
1991,TIRUTTANI,PREMCHAND D.,N,BJP,M,916,153507,100112,94046
1991,TIRUTTANI,CHANDRAN S.,N,IND,M,285,153507,100112,94046
1991,TIRUTTANI,SRINIVASAN R.,N,IND,M,231,153507,100112,94046
1991,TIRUTTANI,JAGANATHAN E.,N,IND,M,104,153507,100112,94046
1991,PALLIPET,EAKAMBARA REDDY A.,W,INC,M,48516,152410,99256,96565
1991,PALLIPET,ANNAMALAI L.S.,N,IND,M,17776,152410,99256,96565
1991,PALLIPET,LOKANATHAN T.,N,DMK,M,14845,152410,99256,96565
1991,PALLIPET,THIYAGARAJANK C.,N,PMK,M,9384,152410,99256,96565
1991,PALLIPET,PANDIYANK V.M.,N,IND,M,293,152410,99256,96565
1991,PALLIPET,LESAVAN S.,N,IND,M,229,152410,99256,96565
1991,PALLIPET,RAJA K.K.,N,IND,M,208,152410,99256,96565
1991,PALLIPET,SURYANARAYANAN R.,N,JP,M,190,152410,99256,96565
1991,PALLIPET,NAGARATHINAM S.K.,N,IND,M,147,152410,99256,96565
1991,PALLIPET,GURUNATHAN A.M.,N,IND,M,105,152410,99256,96565
1991,PALLIPET,KRISHNAN G.K.,N,IND,M,93,152410,99256,96565
1991,PALLIPET,SRINIVASAN V.G.,N,IND,M,83,152410,99256,96565
1991,PALLIPET,NARASIMHAN P.S.,N,IND,M,83,152410,99256,96565
1991,PALLIPET,ULAGANATHAN B.K.,N,IND,M,82,152410,99256,96565
1991,PALLIPET,PRABHAKARAN G.S.,N,TMM,M,65,152410,99256,96565
1991,PALLIPET,DHARAMAPPAN C.M.,N,IND,M,61,152410,99256,96565
1991,PALLIPET,RAMASWAMY B.C.,N,IND,M,60,152410,99256,96565
1991,PALLIPET,KARUNANITHI C.M.,N,IND,M,59,152410,99256,96565
1991,PALLIPET,VIVEKANANDAN N.P.,N,IND,M,59,152410,99256,96565
1991,PALLIPET,RAMAN V.,N,IND,M,58,152410,99256,96565
1991,PALLIPET,VOORAPPAN P.K.,N,IND,M,57,152410,99256,96565
1991,PALLIPET,GOPAL V.S.,N,IND,M,57,152410,99256,96565
1991,PALLIPET,ANNAMALAI V.G.,N,IND,M,56,152410,99256,96565
1991,PALLIPET,THULASIMANI M.V.,N,IND,M,55,152410,99256,96565
1991,PALLIPET,MAGANATHAN S.K.,N,IND,M,46,152410,99256,96565
1991,PALLIPET,RAMAN E.,N,IND,M,45,152410,99256,96565
1991,PALLIPET,SEVAPATHY P.,N,IND,M,45,152410,99256,96565
1991,PALLIPET,GANESAN P.N.,N,IND,M,44,152410,99256,96565
1991,PALLIPET,KUPPUSAMY V.G.,N,IND,M,43,152410,99256,96565
1991,PALLIPET,OOSUR S.A.,N,IND,M,42,152410,99256,96565
1991,PALLIPET,ANNAMALAI V.P.,N,IND,M,40,152410,99256,96565
1991,PALLIPET,GANDHI A.K.,N,IND,M,39,152410,99256,96565
1991,PALLIPET,GANESAN P.E.,N,IND,M,39,152410,99256,96565
1991,PALLIPET,SHANMUGA MUDDALI K.D.,N,IND,M,38,152410,99256,96565
1991,PALLIPET,EKAMBARAM K.M.,N,IND,M,37,152410,99256,96565
1991,PALLIPET,UDAYAN P.D.,N,IND,M,37,152410,99256,96565
1991,PALLIPET,ANANDAN M.N.,N,IND,M,37,152410,99256,96565
1991,PALLIPET,SUBRAMANI S.G.,N,IND,M,37,152410,99256,96565
1991,PALLIPET,GOVINDAHSAMY A.M.,N,IND,M,36,152410,99256,96565
1991,PALLIPET,GOVINDASAMI P.S.,N,IND,M,36,152410,99256,96565
1991,PALLIPET,GANESAN A.,N,IND,M,35,152410,99256,96565
1991,PALLIPET,SATHASIVAM K.G.,N,IND,M,35,152410,99256,96565
1991,PALLIPET,NATARAJAN V.M.G.,N,IND,M,35,152410,99256,96565
1991,PALLIPET,RAJENDERAN S.V.,N,IND,M,34,152410,99256,96565
1991,PALLIPET,KATHIRVEL S.P.,N,IND,M,34,152410,99256,96565
1991,PALLIPET,KJARUNACHALAM T.M.,N,IND,M,34,152410,99256,96565
1991,PALLIPET,KRISHNAN S.J.,N,IND,M,34,152410,99256,96565
1991,PALLIPET,URAPPAN P.,N,IND,M,33,152410,99256,96565
1991,PALLIPET,ELUMALAI P.S.,N,IND,M,33,152410,99256,96565
1991,PALLIPET,GANESAN P.E.,N,IND,M,33,152410,99256,96565
1991,PALLIPET,GUNASEKARAN N.,N,IND,M,33,152410,99256,96565
1991,PALLIPET,ELLAPPAN V.V.,N,IND,M,31,152410,99256,96565
1991,PALLIPET,KSUBRAMANI A.M.,N,IND,M,31,152410,99256,96565
1991,PALLIPET,ANNAMULAI P.G.,N,IND,M,30,152410,99256,96565
1991,PALLIPET,SUBRAMANIAN S.D.,N,IND,M,30,152410,99256,96565
1991,PALLIPET,ANNAMALAI G.,N,IND,M,29,152410,99256,96565
1991,PALLIPET,MURUGESAN M.S.,N,IND,M,29,152410,99256,96565
1991,PALLIPET,ELUMALAI M.P.,N,IND,M,29,152410,99256,96565
1991,PALLIPET,ARUMUGAM P.V.,N,IND,M,29,152410,99256,96565
1991,PALLIPET,ANNAMALAI E.,N,IND,M,28,152410,99256,96565
1991,PALLIPET,SHAMMUGAM A.,N,IND,M,28,152410,99256,96565
1991,PALLIPET,ARUNACHALAM S.A.,N,IND,M,27,152410,99256,96565
1991,PALLIPET,ELUMALAI M.G.,N,IND,M,27,152410,99256,96565
1991,PALLIPET,PONNUSAMY G.K.,N,IND,M,27,152410,99256,96565
1991,PALLIPET,GANDHI S.A.,N,IND,M,26,152410,99256,96565
1991,PALLIPET,CHANDRASEKARAN K.G.,N,IND,M,26,152410,99256,96565
1991,PALLIPET,OOSUR MUDALI S.M.,N,IND,M,26,152410,99256,96565
1991,PALLIPET,ARUMUGAM E.K.,N,IND,M,26,152410,99256,96565
1991,PALLIPET,DEVAN A.P.,N,IND,M,25,152410,99256,96565
1991,PALLIPET,VELAYTHAM K.M.,N,IND,M,25,152410,99256,96565
1991,PALLIPET,ELUMALAI K.,N,IND,M,24,152410,99256,96565
1991,PALLIPET,GANGADHARAN O.G.,N,IND,M,24,152410,99256,96565
1991,PALLIPET,KUPPUSAMY R.,N,IND,M,24,152410,99256,96565
1991,PALLIPET,"SHANMUGAM V,.K,",N,IND,M,24,152410,99256,96565
1991,PALLIPET,DESAPPAN M.P.,N,IND,M,24,152410,99256,96565
1991,PALLIPET,POONGODAI E.C.,N,IND,F,24,152410,99256,96565
1991,PALLIPET,MOGANAVEL M.S.,N,IND,M,24,152410,99256,96565
1991,PALLIPET,DHARMALINGAM N.G.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,GANESAN M.S.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,THANIKACHALAM P.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,NATARAJAN C.D.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,ELUMALAI. V.M.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,SUBRAMANBI S.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,CHOKKALINGAM C .K.,N,IND,M,23,152410,99256,96565
1991,PALLIPET,ANNAMALAI S.P.,N,IND,M,22,152410,99256,96565
1991,PALLIPET,KUPPATHA MUDALI M.P.,N,IND,M,22,152410,99256,96565
1991,PALLIPET,DELLI K.E.,N,IND,M,22,152410,99256,96565
1991,PALLIPET,NAGALINGAM P.,N,IND,M,22,152410,99256,96565
1991,PALLIPET,SANKARAN K.M,N,IND,M,21,152410,99256,96565
1991,PALLIPET,DASAPPAN P.M.G.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,DHANDAPANI J.M.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,CHOKKALINGAM M.R.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,CHANDRASEKARAN S.J.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,GOVINDASAMY A.M.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,GOPALAKRISHNAN V.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,KANNIAPPAN V.S.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,KANNAPPAN S.A.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,CHOKKALINGAM G.A.,N,IND,M,21,152410,99256,96565
1991,PALLIPET,NACDESAN M.A.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,ARUMUGAM S.N.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,RAMASAMY E.K.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,KANNIYAPPAMUDALIAR V.M.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,CHAKKARAPPAN E.M.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,SUBRAMANIAM P.M.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,DESAPPAN M.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,THANDAVARAYAMUDALI V.M.,N,IND,M,20,152410,99256,96565
1991,PALLIPET,SELVAM N.,N,IND,M,19,152410,99256,96565
1991,PALLIPET,NAGRATHINAM D.,N,IND,M,19,152410,99256,96565
1991,PALLIPET,PANDURANGAN A.G.,N,IND,M,19,152410,99256,96565
1991,PALLIPET,ANANDAN M.E.,N,IND,M,19,152410,99256,96565
1991,PALLIPET,MUNUSAMY B.,N,IND,M,18,152410,99256,96565
1991,PALLIPET,ARUNAGIRI C.V.,N,IND,M,18,152410,99256,96565
1991,PALLIPET,SUBRAMANI E.K.,N,IND,M,18,152410,99256,96565
1991,PALLIPET,NARASIMMAN N.K.,N,IND,M,18,152410,99256,96565
1991,PALLIPET,PUNNIYAKOTTI M.S.,N,IND,M,18,152410,99256,96565
1991,PALLIPET,LINGAMURTHY T.M.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,PANCHATCHARAM A.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,THANDAPANI P.N.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,SAMBANDAM S.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,SANGAIVI K.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,CHAKKARAPPAN A.V.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,GENGADARAM K.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,KARTHIKEYAN T.V.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,KRISHNAN N.M.,N,IND,M,17,152410,99256,96565
1991,PALLIPET,CHINNAN A.V.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,MALIIGARJUNAN K.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,ANNAMULAI A.M.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,LAKSHIMIKANTHAN G.G.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,KMUNUSAMY S.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,CHINMNAPPAN P.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,SADHASIVAM V.A.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,GOVINDASAMY V.A.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,LAKSHAMANAN O.M.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,ANNAMALAI M.A.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,RUTHRAMURTHY G.O.,N,IND,M,16,152410,99256,96565
1991,PALLIPET,VEDAVAN K.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,KARUNAMOORTHY S.M.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,NATARAJAN N.V.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,NAGABUSHANAM K.M.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,NARASIMHANB S.S.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,SHANMUGAM A.S.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,SUBRAMANIAN P.A.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,KERUBANANTHAM A.P.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,ELUMALAI K.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,SHANMUGAM S.P.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,GOPAL S.K.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,SIVINANDAM R.,N,IND,M,15,152410,99256,96565
1991,PALLIPET,SHANMUGAM A.P.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,PONNABALAM M.A.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,PUNNIYAKOTTI P.V.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,DHAMODARAN O.K.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,SUBRAMANIAM M.V.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,KUMAR B.A.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,SANJEEVI M.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,GOPAL P.K.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,SRINEVASAN V.V.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,SIVASHANMUGAM N.N.,N,IND,M,14,152410,99256,96565
1991,PALLIPET,MATHIVANA A.G.,N,IND,M,13,152410,99256,96565
1991,PALLIPET,VINAYAGAM K.S.,N,IND,M,13,152410,99256,96565
1991,PALLIPET,SOMASUNDARAM O.A.,N,IND,M,13,152410,99256,96565
1991,PALLIPET,SELVAN S.V.,N,IND,M,13,152410,99256,96565
1991,PALLIPET,ARUNACHALAM S.P.,N,IND,M,13,152410,99256,96565
1991,PALLIPET,SHAKKARAPPAN PU.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,PACHIAIAPPAN V.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,MANIYAPPAN C.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,MANI N.T.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,BALASUBRAMANIAN C.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,MURUGESA MUDALI M.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,NAGARATHINAM S.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,THIRUNAVUKKARASU C.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,DAMODARAN K.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,SHANMUGAM A.M.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,ELUMALAI P.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,VINAYAGAM T.M.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,SUBBAARAMANI S.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,MURUGESA MUNDALI P.S.,N,IND,M,12,152410,99256,96565
1991,PALLIPET,KRISHNAN V.R.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,MANI S.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,PALANI T.R.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,NAGALINGAM A.G,N,IND,M,11,152410,99256,96565
1991,PALLIPET,DHANDAPANI B.K.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,SUBRAMANI P.M.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,SHANMUGAM M.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,GOVINDASAWAMY A.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,LOAGANATHAN S.D.,N,IND,M,11,152410,99256,96565
1991,PALLIPET,SUBRAMAINYAM T.M.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,PANDIAN V.A.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,MUNUSAMY C.D.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,MUNUSAMY V.S.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,MANI M.P.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,MANGAYA MUDALI,N,IND,M,10,152410,99256,96565
1991,PALLIPET,NAGAPPAN S.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,SELVI K.,N,IND,F,10,152410,99256,96565
1991,PALLIPET,SUNDARAN E.S.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,SINGARAVELU V.S.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,SAB ABATHY K.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,DEVAN T.A.,N,IND,M,10,152410,99256,96565
1991,PALLIPET,SHANMUGAM D.K.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,MANICKAM P.N.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,PONNAPPAN C.R.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,PERUMAL P.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,DURAIVEL V.T.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,SUBRAMANI K.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,SANKARAN P.K.V.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,GUVINDASAMY K.P.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,ARUMUGAM P.D.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,SUBRAMANI P.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,THIYAGARAJAN E.,N,IND,M,9,152410,99256,96565
1991,PALLIPET,PONNAMBALAM A.S.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,YOGANATHAN K.G.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,PALANI K.S.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,NEELAKANDAN P.E.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,DEVARAJ M.V.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,SUBRAMANIAREDDY V.V.,N,IND,M,8,152410,99256,96565
1991,PALLIPET,VADOVE; V.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,SUNDARAMUDALI P.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,MAHADEVAN A.S.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,MANEICKKAM V.R.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,RAMALINGAM V.K.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,SIVALINGAM M.K.,N,IND,M,7,152410,99256,96565
1991,PALLIPET,NARAYANASAMY V.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,KRUBANANTHAN K. L.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,GURUNATHAN G.G.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,KOTHANDAN S.T.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,DEVASIGANAMI M.S.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,NATARAJAN C.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,RAMAKRISHNAN S.M.,N,IND,M,6,152410,99256,96565
1991,PALLIPET,VINAYAGAM K.E.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,JAYAPAL P.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,VELUNATHAN P.K.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,VELUKAN K.K.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,VISWANATHAN K.O.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,VASU S.,N,IND,M,5,152410,99256,96565
1991,PALLIPET, LOGANATHAN A.P.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,LOGANATHAMUDALIAR K.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,RAMASAMY E.M.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,DESAPPAN E.G.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,SUBRAMANIAM K.O.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,SUBRAMANI K.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,VENKATESA MUDALI S.K.,N,IND,M,5,152410,99256,96565
1991,PALLIPET,MOHAN K.,N,IND,M,4,152410,99256,96565
1991,PALLIPET,VASUDEVAN S.N.,N,IND,M,4,152410,99256,96565
1991,PALLIPET,ANNAMALAI K.A.,N,IND,M,4,152410,99256,96565
1991,PALLIPET,NEELAGANDAN M.,N,IND,M,4,152410,99256,96565
1991,PALLIPET,KANNIYAPPAN S.P.,N,IND,M,4,152410,99256,96565
1991,PALLIPET,SEKAR J.,N,IND,M,3,152410,99256,96565
1991,PALLIPET,KESAPPA MUDALY G.,N,IND,M,3,152410,99256,96565
1991,PALLIPET,MANI S.P.,N,IND,M,3,152410,99256,96565
1991,PALLIPET,JAGANNADHAN N.S.,N,IND,M,3,152410,99256,96565
1991,PALLIPET,KOTHANDAN S.P.,N,IND,M,3,152410,99256,96565
1991,PALLIPET,JAGANNATHAN V.M.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,EKKAMBARAM P.V.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,VEDACHALAM A.M.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,VELLAPPAN M.E.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,JANAKIRAMAN M.S.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,JANAGIRAMAM A.,N,IND,M,2,152410,99256,96565
1991,PALLIPET,JOTHI S.G.,N,IND,M,1,152410,99256,96565
1991,PALLIPET,JAGANNATHAN P.,N,IND,M,1,152410,99256,96565
1991,PALLIPET,VINAYAGAM S.S.,N,IND,M,1,152410,99256,96565
1991,PALLIPET,VENKATASAN V.G.,N,IND,M,1,152410,99256,96565
1991,PALLIPET,GUNASEKAR S.,N,IND,M,0,152410,99256,96565
1991,PALLIPET,JAYARAMAN G.,N,IND,M,0,152410,99256,96565
1991,PALLIPET,JOTHI R.,N,IND,M,0,152410,99256,96565
1991,PALLIPET,JOTHI S.,N,IND,M,0,152410,99256,96565
1991,ARKONAM,LATA PRIYAKUMAR,W,INC,F,61314,170964,113940,110992
1991,ARKONAM,G. MANI,N,DMK,M,30332,170964,113940,110992
1991,ARKONAM,EZHILARASU,N,PMK,M,18433,170964,113940,110992
1991,ARKONAM,PUSHPA NEHRU,N,TMM,F,428,170964,113940,110992
1991,ARKONAM,S. MANAVATHI,N,IND,F,253,170964,113940,110992
1991,ARKONAM,G. DAVID,N,IND,M,232,170964,113940,110992
1991,SHOLINGHUR,A.M. MUNIRATHINAM,W,INC,M,58563,158696,111992,108647
1991,SHOLINGHUR,C. MANICKAM,N,DMK,M,24453,158696,111992,108647
1991,SHOLINGHUR,P. PANCHATCHARAM,N,PMK,M,22600,158696,111992,108647
1991,SHOLINGHUR,M.K. SANTHA KUMAR,N,BJP,M,1543,158696,111992,108647
1991,SHOLINGHUR,N. CHANDIRAN,N,IND,M,620,158696,111992,108647
1991,SHOLINGHUR,T. ANNAMALAI,N,JP,M,393,158696,111992,108647
1991,SHOLINGHUR,S. GANESAN,N,IND,M,279,158696,111992,108647
1991,SHOLINGHUR,C. KUPPUSAMI,N,IND,M,196,158696,111992,108647
1991,RANIPET,N.G. VENUGOPAL,W,ADMK,M,65204,185387,126933,122356
1991,RANIPET,M ABDUL LATHEEF,N,DMK,M,32332,185387,126933,122356
1991,RANIPET,ANANTHALAI P. NATESAN,N,PMK,M,23064,185387,126933,122356
1991,RANIPET,N.B. VENTARAMAN,N,BJP,M,1345,185387,126933,122356
1991,RANIPET,R. SUNDARAMURTHY,N,IND,M,260,185387,126933,122356
1991,RANIPET,V.K. ARUMUGAM,N,IND,M,151,185387,126933,122356
1991,ARCOT,VISWANATHAN G.,W,ADMK,M,61712,143916,104697,100896
